Events
100
Subject,Context,Name,Time (s),Description
s2702tdvg,Left,Foot Strike,5.32,The instant the heel strikes the ground
s2702tdvg,Left,Foot Off,6.51,The instant the toe leaves the ground
s2702tdvg,Right,Foot Strike,4.66,The instant the heel strikes the ground
s2702tdvg,Right,Foot Off,5.63,The instant the toe leaves the ground

Devices
1000
,,FP1 (3979) - Force,,,FP1 (3979) - Moment,,,FP1 (3979) - CoP,,,FP2 (3085) - Force,,,FP2 (3085) - Moment,,,FP2 (3085) - CoP,,,Imported Analog EMG - Voltage,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,S1x,S1y,S1z,S2x,S2y,S2z,xpc sync
,,N,N,N,mm.N,mm.N,mm.N,mm,mm,mm,N,N,N,mm.N,mm.N,mm.N,mm,mm,mm,V,V,V,V,V,V,V
437,0,-28.8454,-209.348,1062.48,237.826,-226.949,1094.7,93.1563,-422.586,1137.79,-15.7072,-306.538,656.119,-4.23642,-320.064,542.291,18.8047,-360.174,316.885,54.5279,-377.19,104.453,137.318,-468.631,79.4189,114.046,-212.017,74.5843,343.942,-157.637,735.182,344.481,-125.987,619.115,367.007,-127.737,418.611,367.092,-92.315,153.265,271.747,-168.731,131.273,361.466,77.2811,149.058,-13.5049,511.064,-23.9611,0.599027,597.088,-3.50475,39.1252,512.537,-88.7513,25.4788,328.562,-10.8838,34.8608,269.681,-4.3571,21.9004,138.852,7.39694,16.9817,5.46575,6.01485,6.81579,2.47359,6.55055,-0.772625,-4.83692,-5.49853,-103.652,849.21,26.6433,-121.748,1050.46,98.5801,118.017,1782.53,107.998,401.741,2898.5,211.456,527.54,2891.09,-262.219,191.554,2942,944.507,108.518,394.881,-101.328,-109.673,-314.414,-853.539,427.514,334.382,-838.041,150.539,63.777,42.3193,137.454,88.8109,35.7628,84.6013,49.1738,-31.2924,102.11,-88.5129,-90.4501,344.217,105.202,-45.076,-49.3228,21.1596,50.3659,1174.21,-620.186,-814.795,1819.43,-516.474,44.1074,-1153.95,-3802.34,2669.99,-6223.02,-8291.46,6231.07,-6526.71,-4920.82,10186.9,-6967.19,-11626.8,4818.59
438,0,-28.9673,-204.192,1062.23,237.825,-221.017,1094.59,93.5913,-417.421,1136.81,-15.439,-303.22,656.014,-3.87474,-317.336,542.251,19.0318,-358.768,316.959,54.708,-377.142,104.505,137.426,-468.589,79.4842,114.03,-212.059,74.5348,343.05,-149.15,735.403,343.468,-115.495,620.126,368.02,-110.383,419.925,370.412,-64.4345,155.885,276.272,-140.677,129.606,362.696,105.29,158.757,-12.191,515.561,-24.724,-0.0625849,593.247,-11.5633,43.4987,516.444,-97.1675,26.8194,331.816,-10.55,36.1684,272.813,-4.01139,22.7166,140.631,7.39396,18.0159,4.87268,5.15878,10.7661,4.20809,6.5349,-1.6585,-4.24087,-4.94793,-89.1447,848.648,22.1908,-101.316,1049.25,101.101,101.247,1735.39,131.455,331.944,2788.05,262.029,452.429,2805.37,-166.695,122.952,2800.85,969.926,131.391,449.717,-76.2939,-66.1612,-384.152,-805.855,437.349,390.708,-841.618,134.064,325.441,33.3786,130.76,313.222,34.5707,81.6211,177.92,-0.298023,103.414,-59.3066,-85.6072,395.03,173.45,-1.56462,-88.5874,59.6046,55.0598,1450.78,-56.1774,-445.247,2043.25,-120.401,252.128,-1676.98,-4714.05,2345.74,-6979.7,-11045.3,5057.31,-7511.08,-8572.48,9552.39,-6860.2,-14115.3,2541.84
439,0,-29.073,-198.987,1061.98,237.827,-215.119,1094.4,94.0712,-412.212,1135.76,-15.1611,-299.839,655.909,-3.50179,-314.55,542.212,19.2657,-357.328,317.035,54.897,-377.095,104.549,137.574,-468.527,79.5565,114.002,-212.093,74.4906,342.321,-140.611,735.62,342.665,-104.976,621.181,368.808,-93.583,421.431,372.97,-37.9263,158.874,279.952,-113.837,128.815,363.279,131.664,168.426,-10.5677,520.486,-25.3439,0.12964,589.822,-18.9543,47.9929,520.924,-105.441,27.7933,338.101,-10.5262,37.2945,278.574,-3.86238,23.3917,143.954,7.61747,18.9003,4.673,4.46811,14.8147,6.26445,7.22706,-2.81632,-3.36915,-4.42266,-72.9084,853.92,21.6186,-80.35,1051.84,105.417,78.8152,1679.99,150.579,255.808,2650.82,298.87,367.984,2684.02,-79.1013,58.3112,2637.48,966.89,162.33,492.483,-61.9888,19.2225,-342.429,-739.098,449.419,447.929,-827.313,97.3884,628.531,2.38419,112.618,576.079,14.9012,67.5023,332.296,22.3517,88.4384,-19.9676,-69.0669,404.865,205.636,69.2159,-115.782,87.1718,52.5266,1623.63,527.203,-57.2205,2096.59,259.28,431.538,-2243.22,-5540.04,1912.42,-7613.6,-13723.1,3684.01,-8444.49,-12134.6,8759.35,-6464.12,-16336.1,-303.537
440,0,-29.1589,-193.731,1061.72,237.841,-209.243,1094.14,94.5975,-406.952,1134.63,-14.8787,-296.362,655.798,-3.12039,-311.678,542.171,19.5039,-355.838,317.115,55.0917,-377.045,104.59,137.759,-468.443,79.6451,113.96,-212.116,74.4506,341.761,-131.964,735.867,342.06,-94.4006,622.291,369.316,-77.4088,423.076,374.716,-13.0375,162.08,282.689,-88.5269,128.808,363.284,156.222,177.743,-8.59182,525.674,-25.8923,1.42306,587.569,-25.4631,52.6287,526.005,-113.261,28.2454,347.674,-11.0149,38.1401,287.184,-4.07696,23.8132,149.012,7.98404,19.4687,4.94719,4.08143,18.5087,8.38041,8.86321,-4.1157,-2.34544,-3.99575,-56.0135,864.68,24.7717,-60.4987,1057.58,111.079,50.8338,1617.42,164.461,174.603,2488.89,320.619,273.743,2531.01,-0.748038,0.458956,2455.76,931.697,197.589,518.858,-54.8363,129.342,-225.306,-650.883,463.575,508.13,-782.013,45.2157,957.251,-48.8758,84.5596,860.989,-21.4577,42.1517,505.745,36.6569,56.8479,27.4181,-38.6685,369.4,211.596,163.615,-129.938,102.371,42.6918,1689.49,1076.01,315.309,1985.13,573.909,566.244,-2798.14,-6257.07,1388.19,-8120.54,-16193.1,2174.97,-9424.09,-15300.9,7835.33,-5785.23,-18172.6,-3519.36
441,0,-29.2215,-188.421,1061.45,237.88,-203.374,1093.83,95.1718,-401.635,1133.43,-14.5979,-292.757,655.676,-2.73404,-308.691,542.123,19.7428,-354.279,317.199,55.2876,-376.988,104.632,137.973,-468.339,79.7613,113.906,-212.129,74.4134,341.368,-123.164,736.18,341.628,-83.7465,623.467,369.496,-61.9203,424.802,375.612,10.0173,165.347,284.38,-65.0024,129.48,362.8,178.823,186.379,-6.26259,530.942,-26.4645,3.89218,586.924,-31.0421,57.4261,531.724,-120.294,28.0716,360.474,-12.207,38.6345,298.682,-4.79817,23.8929,155.911,8.39233,19.5924,5.78761,4.14476,21.4055,10.3891,11.6177,-5.41583,-1.28597,-3.7238,-39.348,880.065,31.2269,-43.1269,1065.4,117.534,18.0036,1548.85,172.591,89.6573,2305.48,326.73,169.119,2352.45,67.2296,-48.3602,2260.09,863.583,232.924,526.756,-57.2205,246.912,-64.522,-557.899,479.743,571.907,-703.335,-17.3878,1280.01,-119.209,49.4368,1149.77,-72.1216,7.97212,689.924,40.8292,12.368,84.0425,6.33299,289.679,200.868,275.448,-130.013,105.947,27.1946,1666.55,1538.47,645.518,1737.18,781.941,645.518,-3283.02,-6856.43,813.007,-8494.56,-18340.9,611.097,-10462.4,-17856.2,6797.76,-4881.92,-19566.3,-6811.32
442,0,-29.2577,-183.06,1061.18,237.954,-197.492,1093.47,95.7959,-396.254,1132.16,-14.3256,-288.996,655.534,-2.34657,-305.563,542.062,19.9787,-352.633,317.286,55.4798,-376.915,104.68,138.204,-468.216,79.9169,113.84,-212.132,74.3769,341.133,-114.176,736.582,341.337,-73.0068,624.708,369.311,-47.1659,426.55,375.636,31.0643,168.523,284.925,-43.4492,130.719,361.93,199.372,194.029,-3.62135,536.123,-27.1201,7.45058,588.121,-35.6913,62.4113,538.078,-126.255,27.2377,376.12,-14.2515,38.7477,312.874,-6.16908,23.5863,164.628,8.76188,19.2195,7.24494,4.84213,23.1534,12.2875,15.565,-6.596,-0.272691,-3.65227,-23.4663,898.757,40.2629,-29.1407,1073.97,124.145,-18.4804,1475.44,174.886,2.38717,2104.7,317.594,54.4637,2155.33,123.921,-87.0287,2054.93,765.014,264.123,518.113,-65.5651,355.84,119.656,-464.916,498.518,635.385,-596.046,-83.3813,1564.62,-204.444,11.3226,1419.19,-137.091,-30.6591,871.718,36.9549,-37.2902,145.733,69.7374,174.791,189.841,394.732,-118.017,101.328,7.15256,1588.17,1869.2,903.606,1398.62,856.519,661.016,-3648.4,-7341.62,229.478,-8727.01,-20078.2,-913.59,-11465.5,-19712.4,5669.15,-3866.85,-20516.1,-9856.97
443,0,-29.2653,-177.649,1060.9,238.073,-191.58,1093.08,96.4719,-390.803,1130.85,-14.0676,-285.057,655.362,-1.96161,-302.269,541.979,20.2077,-350.883,317.377,55.6638,-376.821,104.744,138.44,-468.075,80.124,113.765,-212.125,74.3388,341.047,-104.985,737.092,341.148,-62.1884,626.011,368.74,-33.1838,428.267,374.78,49.9768,171.469,284.243,-23.9847,132.408,360.771,217.816,200.442,-0.753999,541.058,-27.9903,11.8643,591.251,-39.5656,67.6028,545.076,-130.808,25.7947,393.912,-17.184,38.4952,329.334,-8.24332,22.9061,175.005,9.03308,18.3955,9.36091,6.37099,23.5915,14.1412,20.7059,-7.55787,0.678003,-3.80427,-8.57413,919.111,50.9441,-18.9245,1081.84,130.272,-57.1698,1398.21,171.673,-85.6459,1891.25,294.624,-68.2116,1946.44,168.864,-115.889,1844.35,641.313,286.736,493.526,-87.0228,441.372,313.073,-387.43,519.156,699.759,-455.379,-144.299,1779.2,-293.255,-25.253,1645.98,-207.424,-68.0238,1037.72,27.1201,-82.4034,211.596,152.886,43.8094,185.37,514.09,-96.187,95.0694,-15.1992,1489.22,2035.42,1068.12,1021.62,787.64,612.736,-3868.94,-7723.01,-321.269,-8803.31,-21344.3,-2297.01,-12267.5,-20888.5,4494.34,-2886.06,-21058.5,-12370.1
444,0,-29.2431,-172.193,1060.61,238.241,-185.616,1092.65,97.202,-385.276,1129.52,-13.8289,-280.928,655.152,-1.58234,-298.796,541.869,20.427,-349.015,317.469,55.8366,-376.7,104.833,138.668,-467.914,80.3937,113.683,-212.109,74.297,341.101,-95.5921,737.713,341.023,-51.312,627.364,367.775,-20.0031,429.904,373.052,66.6789,174.071,282.293,-6.66779,134.431,359.402,234.136,205.44,2.21487,545.631,-29.1109,16.7787,596.38,-42.82,73.0105,552.711,-133.657,23.8749,412.866,-20.9868,37.9278,347.379,-11.0209,21.9284,186.765,9.17912,17.2813,12.1564,8.9325,22.7898,16.0873,26.9733,-8.22097,1.61827,-4.18797,5.3674,939.309,62.1736,-12.4186,1087.64,135.285,-96.5089,1318.07,163.642,-172.725,1670.21,260.179,-194.973,1731.69,202.304,-136.858,1631.98,499.824,296.887,457.317,-112.057,491.44,512.898,-325.441,540.763,763.536,-284.91,-191.983,1895.43,-380.278,-56.7362,1804.53,-277.758,-97.7702,1176,14.6031,-111.423,279.546,256.151,-80.1682,194.609,626.743,-66.3102,94.0263,-38.3705,1394.15,2019.78,1122.95,650.585,579.023,501.275,-3933.91,-8013.9,-803.173,-8707.94,-22104.6,-3444.55,-12676.1,-21474.8,3343.97,-2096.89,-21236.7,-14149
445,0,-29.1918,-166.696,1060.31,238.458,-179.58,1092.19,97.9883,-379.667,1128.17,-13.6122,-276.61,654.897,-1.21114,-295.134,541.725,20.6348,-347.02,317.561,55.998,-376.544,104.96,138.879,-467.731,80.7364,113.597,-212.083,74.249,341.285,-86.0163,738.442,340.931,-40.4113,628.75,366.424,-7.64484,431.421,370.482,81.1459,176.245,279.089,8.491,136.684,357.87,248.347,208.929,5.13326,549.749,-30.5176,21.7363,603.579,-45.681,78.629,560.954,-134.647,21.6676,431.818,-25.4869,37.1193,366.13,-14.4243,20.7804,199.482,9.20296,16.1387,15.6283,12.6876,21.0658,18.245,34.2682,-8.53091,2.62707,-4.79817,18.3463,957.575,72.9024,-9.22978,1090.07,138.587,-135.031,1235.83,151.706,-257.081,1446.7,217.396,-320.417,1515.88,225.325,-153.196,1421.15,348.824,291.839,411.719,-140.667,495.762,719.875,-286.102,561.848,824.332,-98.9437,-220.733,1895.13,-450.015,-80.8552,1875.16,-340.343,-114.795,1271.67,2.38419,-114.255,347.197,375.509,-172.406,215.769,729.486,-30.9944,100.881,-61.0203,1297.89,1826.58,1072.88,318.885,243.521,330.21,-3852.25,-8224.19,-1193.58,-8435.55,-22351,-4278.27,-12544.4,-21581.5,2302.08,-1633.76,-21083.7,-15099.9
446,0,-29.1134,-161.162,1059.98,238.72,-173.451,1091.71,98.8326,-373.969,1126.84,-13.4184,-272.115,654.593,-0.849671,-291.288,541.542,20.831,-344.894,317.652,56.151,-376.346,105.137,139.068,-467.524,81.1609,113.513,-212.045,74.1929,341.586,-76.2927,739.264,340.843,-29.5306,630.146,364.71,3.87765,432.789,367.113,93.403,177.943,274.704,21.5192,139.082,356.181,260.496,210.892,7.83652,553.372,-32.258,26.2052,612.958,-48.3871,84.4307,569.77,-133.61,19.3827,449.52,-30.4103,36.1473,384.608,-18.2927,19.6151,212.601,9.15229,15.3027,19.7768,17.7063,18.9319,20.7245,42.4497,-8.46013,3.80129,-5.61029,30.1629,972.362,82.1233,-8.82745,1088.07,139.642,-171.447,1152.25,136.828,-336.891,1225.71,169.805,-438.491,1302.82,239.739,-168.923,1214.85,196.365,270.326,362.396,-174.046,446.886,937.879,-270.605,580.177,881.553,103.712,-228.491,1770.26,-492.334,-97.2006,1847.74,-386.834,-116.527,1311.9,-5.06639,-83.5955,414.848,501.871,-213.385,247.955,818.148,7.07805,117.421,-81.2113,1181.66,1478.71,922.084,40.2331,-199.58,105.5,-3641.55,-8357.87,-1487.73,-7981.06,-22098.3,-4759.13,-11807.4,-21305.9,1441.39,-1572.67,-20629.3,-15246
447,0,-29.0117,-155.597,1059.64,239.016,-167.205,1091.2,99.7363,-368.178,1125.53,-13.2463,-267.467,654.24,-0.498895,-287.271,541.318,21.0168,-342.639,317.743,56.3023,-376.101,105.376,139.238,-467.288,81.674,113.432,-211.993,74.1271,341.99,-66.4679,740.154,340.737,-18.7223,631.525,362.663,14.5591,433.988,363.008,103.522,179.152,269.269,32.4756,141.559,354.301,270.654,211.386,10.1672,556.487,-34.3442,29.6339,624.593,-51.1169,90.3718,579.092,-130.546,17.2106,464.797,-35.3694,35.0776,401.765,-22.3875,18.5842,225.49,9.10163,15.1318,24.5214,23.9216,16.9843,23.5885,51.3136,-8.02204,5.21541,-6.57439,40.3494,982.478,88.9957,-10.6007,1080.83,137.925,-204.682,1068.14,119.922,-410.426,1011.87,120.871,-543.472,1095.64,247.703,-188.041,1015.87,49.3944,233.073,311.434,-208.616,342.876,1163.48,-272.989,594.109,932.217,306.368,-217.212,1527.67,-495.911,-106.97,1715.72,-409.484,-103.097,1288.95,-5.06639,-17.0991,474.453,621.527,-194.758,286.4,886.396,43.8094,141.412,-96.4105,1018.64,1011.64,687.242,-177.324,-724.9,-171.661,-3323.55,-8410.39,-1690.69,-7353.42,-21384.1,-4893.39,-10498.2,-20717.7,796.467,-1911.82,-19897.8,-14697
448,0,-28.8918,-150.006,1059.27,239.332,-160.82,1090.66,100.7,-362.29,1124.27,-13.0933,-262.7,653.84,-0.1593,-283.104,541.053,21.195,-340.265,317.835,56.4613,-375.803,105.687,139.396,-467.02,82.2799,113.36,-211.923,74.0509,342.472,-56.5965,741.081,340.596,-8.04421,632.855,360.324,24.4034,435.005,358.248,111.614,179.887,262.961,41.4449,144.071,352.164,278.921,210.518,11.9967,559.106,-36.7522,31.5085,638.437,-54.0018,96.3919,588.84,-125.563,15.2948,476.667,-39.9947,33.9595,416.636,-26.4406,17.8175,237.486,9.16123,15.9003,29.7189,31.0972,15.7893,26.834,60.5881,-7.27624,6.90222,-7.62641,48.247,987.142,92.7806,-14.0339,1067.81,132.972,-233.862,984.431,101.709,-476.009,809.251,73.5089,-630.835,896.926,251.283,-213.686,826.705,-86.8112,182.949,261.962,-240.803,187.457,1384.47,-288.486,602.007,974.834,498.295,-191.573,1187.03,-462.532,-111.808,1487.14,-405.312,-76.6665,1199.54,5.96046,76.8527,519.753,717.565,-119.507,324.547,927.448,74.5803,168.681,-105.202,789.762,466.335,378.49,-343.323,-1301.12,-495.315,-2917.95,-8371.37,-1821.22,-6558.3,-20262.2,-4736.19,-8736.25,-19871.7,357.926,-2564.49,-18917,-13620.6
449,0,-28.7593,-144.393,1058.88,239.646,-154.278,1090.09,101.725,-356.3,1123.09,-12.956,-257.855,653.4,0.169019,-278.82,540.752,21.3691,-337.785,317.929,56.6385,-375.452,106.076,139.554,-466.716,82.979,113.296,-211.835,73.964,343.003,-46.7363,742.01,340.41,2.44466,634.098,357.741,33.4245,435.831,352.927,117.827,180.184,255.986,48.5318,146.593,349.688,285.418,208.429,13.2449,561.288,-39.4464,31.4444,654.271,-57.137,102.431,598.922,-118.852,13.7317,484.455,-43.9227,32.832,428.438,-30.1778,17.4167,247.949,9.46224,17.7201,35.1459,38.8503,15.7595,30.4192,69.9118,-6.32703,8.84831,-8.68961,53.1137,986.023,92.8402,-18.692,1048.89,124.282,-258.297,902.11,82.618,-532.177,621.244,29.698,-697.517,708.695,252.113,-247.523,649.646,-208.89,124.816,218.153,-269.413,-6.4075,1583.4,-313.52,603.944,1008.21,671.148,-156.313,778.735,-392.795,-112.751,1180.17,-373.721,-40.0841,1046.36,30.1003,181.98,542.7,775.307,-2.98023,358.522,932.366,94.9204,194.609,-106.32,486.672,-111.872,5.96046,-465.81,-1892.72,-869.036,-2443.49,-8232.12,-1909.14,-5616.84,-18800.7,-4381.09,-6668.27,-18823,82.9995,-3383.76,-17705.9,-12207.9
450,0,-28.6203,-138.762,1058.45,239.939,-147.561,1089.48,102.809,-350.208,1121.98,-12.8301,-252.976,652.931,0.486346,-274.454,540.418,21.5436,-335.221,318.031,56.8434,-375.047,106.543,139.724,-466.374,83.7676,113.243,-211.725,73.8673,343.546,-36.9444,742.896,340.167,12.687,635.211,354.966,41.6462,436.459,347.15,122.331,180.087,248.565,53.8584,149.104,346.792,290.284,205.276,13.8972,563.116,-42.4385,29.2748,671.674,-60.463,108.441,609.234,-110.734,12.5931,487.906,-46.885,31.7326,436.613,-33.325,17.4493,256.366,10.1149,20.4872,40.5103,46.6958,17.0156,34.1922,78.8584,-5.3212,10.9941,-9.66936,54.2551,979.189,88.6142,-24.268,1024.23,111.359,-277.528,822.166,62.7547,-577.655,450.48,-9.68874,-742.099,532.656,251.167,-289.664,486.651,-315.312,65.2298,182.837,-299.215,-216.961,1740.31,-332.594,600.964,1031.16,811.815,-113.863,345.111,-296.235,-109.936,817.478,-314.713,3.25963,841.618,65.2671,276.715,536.442,784.546,125.617,377.297,894.666,100.583,214.577,-97.9751,114.143,-683.367,-422.597,-557.601,-2465.46,-1292.23,-1923.14,-7994.36,-1986.32,-4547.83,-17076.4,-3938.67,-4458.13,-17603.9,-94.6224,-4214.05,-16299.5,-10642.1
451,0,-28.4803,-133.115,1058,240.19,-140.66,1088.84,103.953,-344.011,1120.96,-12.7107,-248.105,652.444,0.793364,-270.044,540.062,21.7231,-332.598,318.143,57.0824,-374.592,107.084,139.917,-465.994,84.6375,113.199,-211.593,73.7626,344.056,-27.274,743.692,339.861,22.6301,636.149,352.053,49.1007,436.877,341.035,125.319,179.639,240.917,57.562,151.591,343.404,293.677,201.214,14.0082,564.72,-45.6572,25.0921,690.088,-63.92,114.392,619.686,-101.59,11.936,487.192,-48.7208,30.7019,440.928,-35.6674,17.9477,262.362,11.2265,23.9011,45.5201,54.1188,19.3745,37.9533,86.9848,-4.41074,13.2382,-10.471,51.0484,967.041,79.6437,-30.5921,994.31,93.7343,-291.315,745.453,41.8216,-611.541,298.749,-44.851,-764.757,370.364,248.665,-338.835,339.222,-406.224,11.1014,160.336,-321.865,-418.276,1841.34,-345.707,595.152,1045.17,914.335,-65.7048,-71.3766,-183.582,-103.076,431.538,-234.246,49.8444,599.623,111.163,341.386,500.977,742.301,235.885,376.105,812.635,91.0461,224.411,-80.1682,-320.673,-1214.84,-897.05,-632.405,-2992.28,-1762.51,-1378.66,-7671.38,-2093.32,-3388.52,-15173.1,-3516.23,-2265.87,-16229.3,-250.19,-4917.08,-14742.9,-9091.2
452,0,-28.3433,-127.452,1057.51,240.382,-133.572,1088.17,105.156,-337.709,1120.04,-12.5926,-243.276,651.95,1.0912,-265.63,539.692,21.9122,-329.94,318.272,57.3577,-374.092,107.69,140.142,-465.58,85.5767,113.162,-211.438,73.6524,344.487,-17.772,744.349,339.485,32.2273,636.859,349.056,55.8269,437.07,334.701,126.988,178.87,233.246,59.7939,154.034,339.475,295.758,196.382,13.6955,566.246,-49.0427,19.2732,708.81,-67.389,120.299,630.197,-91.8746,11.815,482.859,-49.3824,29.7834,441.438,-37.0085,18.9122,265.744,12.8865,27.531,49.9338,60.6604,22.4143,41.4759,93.9265,-3.69921,15.46,-11.0194,43.0584,950.201,65.6962,-37.6076,959.721,71.007,-299.662,672.623,19.2642,-633.383,166.935,-76.8438,-767.128,223.192,244.272,-392.869,208.142,-483.128,-31.2738,152.588,-338.554,-581.89,1872.18,-346.899,590.682,1051.13,971.556,-12.0979,-433.326,-66.1612,-91.8442,50.962,-134.11,96.4478,338.256,165.999,362.992,441.372,654.161,303.984,352.263,694.171,71.153,222.176,-54.8363,-799,-1683.98,-1394.75,-701.547,-3458.82,-2272.73,-834.763,-7282.98,-2255.74,-2184.21,-13181.4,-3199.28,-237.077,-14717.2,-439.286,-5403.46,-13108,-7690.49
453,0,-28.212,-121.774,1056.98,240.506,-126.302,1087.46,106.418,-331.302,1119.22,-12.4698,-238.519,651.461,1.38141,-261.245,539.319,22.1155,-327.275,318.423,57.6667,-373.556,108.35,140.398,-465.134,86.5715,113.13,-211.263,73.5395,344.788,-8.47818,744.816,339.031,41.438,637.287,346.028,61.8679,437.013,328.268,127.539,177.797,225.728,60.7157,156.407,334.984,296.693,190.898,13.1266,567.867,-52.5832,12.4052,727.037,-70.7984,126.199,640.723,-82.0041,12.279,475.736,-48.9235,29.0211,438.482,-37.2648,20.3263,266.504,15.1545,30.8953,53.5905,66.0047,25.6151,44.5276,99.472,-3.23877,17.5342,-11.2884,30.0914,929.378,46.6585,-45.3889,921.068,42.8617,-302.83,604.102,-5.65052,-643.271,55.0613,-107.262,-751.789,92.1715,237.358,-449.121,93.5048,-548.442,-56.8852,162.125,-354.052,-686.794,1822.71,-340.939,589.937,1052.62,987.053,46.3985,-712.276,45.8956,-76.2327,-295.639,-25.63,141.412,75.9959,226.796,336.431,365.674,534.43,320.077,305.176,554.547,46.0446,207.424,-26.8966,-1296.7,-2082.32,-1903.77,-778.139,-3865.38,-2814.53,-316.799,-6852.08,-2491.47,-988.841,-11187.3,-3041.77,1533.93,-13102,-691.414,-5625.19,-11463.8,-6531.33
454,0,-28.087,-116.076,1056.42,240.559,-118.862,1086.72,107.74,-324.79,1118.5,-12.3362,-233.851,650.987,1.66593,-256.919,538.955,22.3371,-324.627,318.604,58.0025,-372.992,109.051,140.683,-464.665,87.6076,113.099,-211.069,73.4266,344.91,0.573988,745.043,338.49,50.2263,637.38,343.015,67.2689,436.676,321.85,127.163,176.419,218.511,60.4939,158.68,329.935,296.641,184.848,12.5026,569.753,-56.231,5.24372,743.979,-74.1124,132.174,651.243,-72.515,13.361,466.78,-47.4453,28.4522,432.616,-36.3708,22.158,264.817,18.0989,33.5772,56.4158,70.0146,28.494,46.9685,103.611,-3.03015,19.3536,-11.2884,12.2488,905.216,22.6855,-54.1002,878.834,9.20296,-301.29,540.095,-33.7481,-641.805,-37.5912,-137.869,-721.686,-22.1796,227.241,-504.857,-5.23329,-604.959,-62.3986,188.577,-364.78,-716.15,1694.19,-331.402,597.537,1052.02,948.906,108.201,-895.56,147.82,-56.8865,-586.51,89.407,183.173,-168.681,294.447,268.184,282.526,400.99,287.89,244.081,413.88,20.8616,181.943,0,-1784.27,-2416.13,-2397.3,-871.122,-4223.39,-3365.87,154.078,-6400.72,-2809.76,146.627,-9265.24,-3060.7,3010.33,-11435.1,-1011.64,-5573.63,-9873.81,-5651.71
455,0,-27.9666,-110.355,1055.82,240.545,-111.272,1085.95,109.123,-318.172,1117.86,-12.1855,-229.281,650.536,1.94695,-252.673,538.612,22.5808,-322.017,318.821,58.3557,-372.408,109.778,140.99,-464.177,88.6731,113.069,-210.861,73.316,344.81,9.35559,744.983,337.85,58.5597,637.08,340.058,72.0748,436.018,315.55,126.04,174.717,211.713,59.2949,160.814,324.358,295.75,178.294,12.0401,572.07,-59.8788,-1.37389,758.954,-77.4384,138.317,661.764,-63.7412,15.0618,456.971,-45.0969,28.1022,424.564,-34.3382,24.3671,261.018,21.711,35.3199,58.4394,72.7549,30.7545,48.7685,106.551,-3.04505,20.8497,-11.0559,-9.9957,878.16,-6.02007,-63.9707,833.337,-29.9215,-295.746,480.595,-65.7618,-630.018,-112.325,-170.225,-679.786,-119.892,213.419,-557.697,-89.1119,-655.408,-46.2495,231.785,-364.78,-661.761,1497.57,-332.594,614.3,1052.02,877.38,170.078,-980.943,234.842,-35.0071,-805.259,203.252,220.91,-379.98,361.204,174.269,202.358,274.032,226.051,180.006,294,-1.49012,149.608,23.2458,-2224.45,-2705.68,-2870.56,-987.053,-4549.66,-3912.45,554.323,-5949.96,-3201.37,1178.68,-7473.38,-3235.64,4189.91,-9771.25,-1382.23,-5283.95,-8387.86,-5044.94
456,0,-27.8471,-104.606,1055.19,240.479,-103.557,1085.14,110.57,-311.449,1117.3,-12.0123,-224.809,650.116,2.22676,-248.522,538.299,22.8498,-319.461,319.081,58.7165,-371.81,110.523,141.314,-463.677,89.7602,113.037,-210.641,73.2095,344.452,17.8392,744.59,337.097,66.4069,636.337,337.187,76.3287,434.995,309.458,124.332,172.663,205.425,57.2801,162.769,318.299,294.155,171.275,11.952,574.966,-63.5028,-6.62208,771.516,-81.0385,144.738,672.328,-56.1118,17.3256,447.215,-42.0153,27.9808,415.121,-31.2567,26.9016,255.588,25.9519,36.0847,59.7894,74.4574,32.3564,50.0321,108.713,-3.24547,22.0016,-10.6536,-35.8731,848.357,-39.2795,-75.2866,784.718,-74.3091,-287.068,425.386,-102.279,-609.222,-170.822,-205.372,-628.862,-201.484,195.52,-605.914,-159.481,-701.976,-8.81031,289.53,-362.396,-524.819,1256.17,-360.012,642.091,1056.49,762.939,226.377,-975.579,308.156,-12.1329,-944.287,308.156,253.45,-542.998,424.087,76.4802,135.005,170.246,160.187,126.362,216.216,-20.0421,115.186,40.2331,-2587.74,-2980.26,-3325.94,-1131.59,-4861.95,-4438.76,867.844,-5520.96,-3651.68,2079.61,-5849.67,-3514.74,5092.47,-8159.17,-1789.93,-4821.72,-7036.92,-4656.76
